Order ID,Order Date,Ship Date,Ship Mode,Customer Segment,Region,Country,Category,Sub-Category,Sales Rep,Quantity,Sales,Cost,Profit,Discount,Profit Margin
ORD-3249,2024-10-09,2024-10-14,First Class,Corporate,Europe,United Kingdom,Office Supplies,Paper,Rep_001,13,1027.34,748.13,279.21,0.0,27.18
ORD-3250,2024-04-25,2024-04-27,Second Class,Corporate,Latin America,Brazil,Furniture,Bookcases,Rep_001,9,5570.99,3796.46,1242.1709999999998,0.05,22.3
ORD-3251,2024-07-06,2024-07-10,Express,Home Office,Latin America,Brazil,Technology,Accessories,Rep_010,10,6230.2125,3205.33,1245.1809999999998,0.0,19.99
ORD-3252,2023-06-07,2023-06-13,Standard,Consumer,Asia Pacific,China,Office Supplies,Paper,Rep_006,9,100.17,67.93,32.23,0.0,32.18
ORD-3253,2024-12-03,2024-12-05,Second Class,Home Office,North America,United States,Technology,Copiers,Rep_006,4,9455.475,4627.31,2937.07,0.1,31.06
ORD-3254,2023-10-20,2023-10-23,Standard,Home Office,North America,United States,Technology,Phones,Rep_012,6,5132.42,3316.05,1816.36,0.05,35.39
ORD-3255,2023-09-27,2023-09-28,Express,Consumer,North America,Mexico,Technology,Accessories,Rep_017,1,393.48,300.41,93.06,0.0,23.65
ORD-3256,2024-04-05,2024-04-10,Standard,Consumer,Latin America,Chile,Furniture,Bookcases,Rep_017,3,2079.84,1380.29,489.68499999999995,0.3,23.54
ORD-3257,2023-12-23,2023-12-29,Standard,Home Office,Asia Pacific,Singapore,Furniture,Chairs,Rep_016,17,19851.49,15282.33,4569.17,0.05,23.02
ORD-3258,2023-01-30,2023-02-02,Second Class,Consumer,Europe,United Kingdom,Office Supplies,Paper,Rep_016,17,786.28,491.35,294.93,0.2,37.51
ORD-3259,2023-10-28,2023-11-03,Second Class,Consumer,Latin America,Argentina,Technology,Phones,Rep_014,1,1994.37,1468.18,526.19,0.05,26.38
ORD-3260,2023-06-10,2023-06-14,Standard,Corporate,Europe,Germany,Technology,Accessories,Rep_014,2,3040.43,2351.92,688.51,0.0,22.65
ORD-3261,2023-09-24,2023-09-27,Standard,Home Office,Europe,Spain,Office Supplies,Pens,Rep_018,17,1452.78,953.4,499.38,0.1,34.37
ORD-3262,2023-07-22,2023-07-27,Express,Consumer,Asia Pacific,Australia,Office Supplies,Binders,Rep_016,16,1065.23,731.28,333.95,0.1,31.35
ORD-3263,2023-04-13,2023-04-17,Second Class,Consumer,Asia Pacific,Australia,Furniture,Chairs,Rep_013,7,2707.89,1879.53,828.36,0.3,30.59
ORD-3264,2024-05-22,2024-05-27,Standard,Home Office,North America,Canada,Technology,Phones,Rep_020,13,27205.6,13122.34,8642.13,0.0,31.77
ORD-3265,2024-11-03,2024-11-06,Standard,Consumer,North America,Canada,Technology,Computers,Rep_018,8,7850.525,4263.8,2016.61,0.05,25.69
ORD-3266,2024-12-26,2024-12-31,Second Class,Home Office,Latin America,Brazil,Office Supplies,Binders,Rep_016,16,1401.31,866.84,374.129,0.2,26.7
ORD-3267,2024-02-28,2024-03-02,Standard,Consumer,Asia Pacific,Japan,Furniture,Tables,Rep_019,18,13250.341,7308.75,4037.348,0.1,30.47
ORD-3268,2024-03-13,2024-03-20,Standard,Consumer,Latin America,Chile,Office Supplies,Pens,Rep_007,1,8.81,6.91,1.3299999999999998,0.05,15.1
ORD-3269,2023-01-11,2023-01-17,Second Class,Consumer,Latin America,Brazil,Furniture,Bookcases,Rep_001,19,14084.63,9690.34,4394.29,0.0,31.2
ORD-3270,2024-08-20,2024-08-26,Standard,Home Office,Europe,Germany,Office Supplies,Paper,Rep_001,17,900.38,628.11,272.26,0.0,30.24
ORD-3271,2024-12-25,2024-12-28,Standard,Consumer,North America,Canada,Furniture,Bookcases,Rep_006,11,3438.39,2095.19,1343.2,0.05,39.06
ORD-3272,2023-12-17,2023-12-19,First Class,Consumer,Europe,United Kingdom,Office Supplies,Paper,Rep_020,2,110.04,83.44,26.6,0.0,24.17
ORD-3273,2023-06-21,2023-06-25,Express,Consumer,Europe,France,Furniture,Bookcases,Rep_019,4,1002.15,688.08,314.07,0.0,31.34
ORD-3274,2023-12-07,2023-12-09,Express,Consumer,Europe,Germany,Technology,Phones,Rep_018,6,11346.3,8302.81,3043.49,0.05,26.82
ORD-3275,2024-01-17,2024-01-18,Standard,Consumer,Asia Pacific,Singapore,Office Supplies,Storage,Rep_017,8,1009.996,532.61,342.02,0.05,33.86
ORD-3276,2023-11-15,2023-11-18,Standard,Home Office,North America,United States,Technology,Copiers,Rep_006,7,4080.78,2951.03,1129.75,0.0,27.68
ORD-3277,2024-12-27,2025-01-03,First Class,Home Office,Latin America,Argentina,Furniture,Bookcases,Rep_014,4,4328.42,2675.29,1157.191,0.0,26.73
ORD-3278,2023-07-23,2023-07-25,Express,Corporate,North America,Mexico,Office Supplies,Pens,Rep_005,8,746.75,547.15,199.59,0.0,26.73
ORD-3279,2023-08-25,2023-08-28,Express,Consumer,North America,Mexico,Technology,Computers,Rep_017,19,12520.18,8084.5,4435.68,0.05,35.43
ORD-3280,2023-10-12,2023-10-18,Second Class,Corporate,North America,Canada,Office Supplies,Paper,Rep_008,2,198.65,144.17,54.48,0.15,27.43
ORD-3281,2024-12-07,2024-12-11,Second Class,Consumer,Latin America,Argentina,Office Supplies,Binders,Rep_014,12,912.24,624.78,201.22199999999998,0.1,22.06
ORD-3282,2023-04-17,2023-04-20,First Class,Corporate,Latin America,Argentina,Furniture,Furnishings,Rep_007,1,446.56,346.75,99.81,0.0,22.35
ORD-3283,2024-11-25,2024-12-01,Second Class,Corporate,Latin America,Brazil,Furniture,Bookcases,Rep_010,17,21571.59,15012.48,4591.384,0.15,21.28
ORD-3284,2023-06-04,2023-06-09,Standard,Corporate,Asia Pacific,Singapore,Office Supplies,Pens,Rep_019,9,579.48,440.19,139.29,0.0,24.04
ORD-3285,2024-09-16,2024-09-18,Express,Corporate,Europe,Spain,Technology,Phones,Rep_020,14,29659.0875,16218.72,7508.55,0.05,25.32
ORD-3286,2024-05-09,2024-05-16,Second Class,Corporate,Latin America,Brazil,Office Supplies,Paper,Rep_011,15,760.14,565.66,136.143,0.2,17.91
ORD-3287,2024-05-23,2024-05-26,Second Class,Consumer,North America,United States,Office Supplies,Storage,Rep_019,15,681.55,482.75,198.8,0.15,29.17
ORD-3288,2024-03-20,2024-03-25,Second Class,Consumer,Europe,Spain,Furniture,Furnishings,Rep_006,4,5359.48,3979.74,1379.74,0.05,25.74
ORD-3289,2024-08-04,2024-08-07,Second Class,Home Office,Latin America,Argentina,Office Supplies,Paper,Rep_019,5,157.44,104.6,36.988,0.0,23.49
ORD-3290,2024-08-01,2024-08-03,Express,Consumer,Latin America,Chile,Office Supplies,Storage,Rep_002,12,945.64,673.9,190.211,0.1,20.11
ORD-3291,2023-11-27,2023-11-28,First Class,Corporate,Europe,Spain,Furniture,Chairs,Rep_015,6,4714.2,3035.71,1678.49,0.05,35.6
ORD-3292,2024-08-25,2024-08-29,Standard,Corporate,Europe,Germany,Furniture,Chairs,Rep_005,1,489.2,369.8,119.39,0.05,24.41
ORD-3293,2023-01-13,2023-01-14,Standard,Consumer,North America,Canada,Furniture,Furnishings,Rep_002,12,13146.67,9924.05,3222.62,0.0,24.51
ORD-3294,2024-03-08,2024-03-14,Standard,Home Office,Europe,France,Furniture,Furnishings,Rep_016,4,2396.64,1888.82,507.82,0.0,21.19
ORD-3295,2024-03-31,2024-04-07,Second Class,Consumer,North America,United States,Technology,Copiers,Rep_001,7,1090.85,554.54,318.14,0.1,29.16
ORD-3296,2023-01-11,2023-01-16,Express,Home Office,Asia Pacific,Japan,Furniture,Bookcases,Rep_013,10,2659.57,1837.7,821.87,0.05,30.9
ORD-3297,2024-02-11,2024-02-13,Express,Corporate,Asia Pacific,Australia,Technology,Phones,Rep_013,10,31956.22625,15496.35,5836.628000000001,0.3,18.26
ORD-3298,2023-07-19,2023-07-24,Standard,Home Office,Latin America,Chile,Office Supplies,Storage,Rep_002,17,588.7,366.92,221.77,0.05,37.67
ORD-3299,2023-09-16,2023-09-18,Second Class,Corporate,Latin America,Chile,Furniture,Chairs,Rep_018,2,2667.79,1692.19,975.61,0.0,36.57
ORD-3300,2024-12-21,2024-12-22,Second Class,Corporate,Europe,France,Furniture,Chairs,Rep_008,19,22268.86,14567.73,7701.13,0.1,34.58
ORD-3301,2024-11-27,2024-12-02,Express,Home Office,Latin America,Chile,Technology,Phones,Rep_007,18,21066.350000000002,10776.07,4253.907,0.0,20.19
ORD-3302,2023-11-10,2023-11-17,Standard,Corporate,North America,Mexico,Office Supplies,Binders,Rep_016,5,450.33,277.07,173.26,0.2,38.47
ORD-3303,2024-07-29,2024-08-02,Standard,Corporate,North America,United States,Office Supplies,Paper,Rep_008,15,620.17,441.22,178.95,0.0,28.85
ORD-3304,2024-07-29,2024-07-30,Standard,Corporate,Europe,Spain,Office Supplies,Pens,Rep_007,15,166.66,131.44,35.23,0.0,21.14
ORD-3305,2024-04-21,2024-04-27,Standard,Corporate,Europe,France,Technology,Accessories,Rep_014,18,16317.787499999999,8055.86,4998.37,0.0,30.63
ORD-3306,2024-03-14,2024-03-15,Second Class,Consumer,Asia Pacific,Australia,Furniture,Bookcases,Rep_008,8,3695.8869999999997,2158.17,958.748,0.3,25.94
ORD-3307,2023-11-15,2023-11-17,Second Class,Corporate,North America,United States,Technology,Copiers,Rep_003,5,9033.72,5675.89,3357.82,0.05,37.17
ORD-3308,2024-09-04,2024-09-10,Express,Home Office,Asia Pacific,Singapore,Technology,Copiers,Rep_011,13,37465.106250000004,17715.63,7475.747999999999,0.2,19.95
ORD-3309,2023-10-05,2023-10-11,Standard,Consumer,Latin America,Chile,Furniture,Bookcases,Rep_020,14,19387.43,13025.13,6362.29,0.15,32.82
ORD-3310,2024-06-24,2024-06-28,First Class,Consumer,Latin America,Argentina,Office Supplies,Pens,Rep_010,4,120.64,75.55,31.57,0.0,26.17
ORD-3311,2024-11-19,2024-11-22,Standard,Corporate,North America,United States,Furniture,Bookcases,Rep_017,17,11554.67,7683.38,3871.29,0.15,33.5
ORD-3312,2024-01-27,2024-02-03,Express,Home Office,Latin America,Chile,Furniture,Furnishings,Rep_020,18,13184.58,10173.14,2108.015,0.05,15.99
ORD-3313,2023-04-14,2023-04-19,Express,Home Office,North America,Mexico,Office Supplies,Paper,Rep_007,11,549.2,380.59,168.61,0.1,30.7
ORD-3314,2023-06-06,2023-06-12,Express,Corporate,North America,Mexico,Office Supplies,Binders,Rep_005,1,94.45,68.4,26.05,0.15,27.58
ORD-3315,2023-08-05,2023-08-08,Standard,Consumer,Latin America,Brazil,Furniture,Bookcases,Rep_014,9,2211.97,1533.75,678.22,0.0,30.66
ORD-3316,2023-06-28,2023-06-29,Express,Consumer,Latin America,Brazil,Furniture,Tables,Rep_019,15,6948.99,5349.9,1599.09,0.0,23.01
ORD-3317,2023-05-28,2023-06-04,Express,Consumer,Europe,Germany,Furniture,Furnishings,Rep_001,19,4817.07,3387.3,1429.76,0.05,29.68
ORD-3318,2023-09-15,2023-09-18,Standard,Consumer,Europe,United Kingdom,Office Supplies,Pens,Rep_012,4,395.63,287.54,108.08,0.0,27.32
ORD-3319,2024-07-14,2024-07-15,First Class,Corporate,Europe,United Kingdom,Office Supplies,Storage,Rep_010,9,639.49,476.39,163.1,0.3,25.5
ORD-3320,2024-03-26,2024-04-01,Standard,Corporate,Latin America,Chile,Technology,Phones,Rep_011,16,4079.2374999999997,2432.36,581.7209999999999,0.1,14.26
ORD-3321,2023-11-24,2023-12-01,Express,Home Office,Asia Pacific,China,Furniture,Tables,Rep_019,15,1688.88,1227.26,461.62,0.0,27.33
ORD-3322,2023-09-14,2023-09-16,Standard,Corporate,Latin America,Chile,Technology,Phones,Rep_020,12,21670.7,16415.51,5255.19,0.0,24.25
ORD-3323,2023-10-11,2023-10-15,Second Class,Consumer,Latin America,Argentina,Office Supplies,Binders,Rep_006,6,185.3,119.56,65.74,0.0,35.48
ORD-3324,2023-04-29,2023-05-04,Standard,Consumer,Asia Pacific,Japan,Furniture,Furnishings,Rep_015,12,9793.72,6408.05,3385.67,0.15,34.57
ORD-3325,2024-10-13,2024-10-20,Standard,Home Office,Europe,Germany,Technology,Phones,Rep_007,18,26552.199999999997,14090.49,7151.27,0.1,26.93
ORD-3326,2023-01-10,2023-01-11,Standard,Home Office,Latin America,Brazil,Furniture,Chairs,Rep_001,11,14150.28,9583.93,4566.35,0.05,32.27
ORD-3327,2024-12-11,2024-12-12,Express,Consumer,Latin America,Chile,Furniture,Bookcases,Rep_016,6,1309.5,1000.55,216.265,0.1,16.52
ORD-3328,2023-10-12,2023-10-18,Standard,Consumer,Latin America,Argentina,Furniture,Tables,Rep_013,12,8000.56,5662.27,2338.29,0.15,29.23
ORD-3329,2024-01-15,2024-01-22,First Class,Consumer,Europe,United Kingdom,Technology,Phones,Rep_010,15,9654.45,5479.93,2243.63,0.15,23.24
ORD-3330,2024-04-07,2024-04-12,Second Class,Home Office,Asia Pacific,Japan,Furniture,Bookcases,Rep_010,17,27576.991,13264.81,11127.564,0.1,40.35
ORD-3331,2024-02-20,2024-02-24,Express,Corporate,Latin America,Brazil,Technology,Copiers,Rep_001,9,5217.575000000001,3023.15,805.6370000000001,0.05,15.44
ORD-3332,2023-12-22,2023-12-25,Standard,Corporate,Europe,Spain,Technology,Copiers,Rep_012,2,3003.58,2114.64,888.93,0.0,29.6
ORD-3333,2023-12-17,2023-12-20,Standard,Home Office,North America,Mexico,Technology,Computers,Rep_019,16,1058.7,662.71,396.0,0.0,37.4
ORD-3334,2023-08-06,2023-08-09,Second Class,Home Office,Latin America,Brazil,Technology,Phones,Rep_009,5,1635.9,1054.6,581.3,0.0,35.53
ORD-3335,2023-06-18,2023-06-19,Second Class,Consumer,North America,United States,Technology,Copiers,Rep_007,7,11093.81,8315.04,2778.77,0.0,25.05
ORD-3336,2024-08-23,2024-08-25,Express,Consumer,Asia Pacific,Australia,Furniture,Chairs,Rep_005,19,30948.45,18537.51,7376.599999999999,0.0,23.84
ORD-3337,2024-10-16,2024-10-18,Express,Corporate,Asia Pacific,Japan,Office Supplies,Pens,Rep_020,3,222.417,114.1,79.786,0.1,35.87
ORD-3338,2024-02-03,2024-02-10,Second Class,Home Office,North America,Canada,Office Supplies,Pens,Rep_010,12,505.97,344.04,161.93,0.1,32.0
ORD-3339,2023-06-10,2023-06-17,Standard,Consumer,North America,Canada,Furniture,Furnishings,Rep_005,11,8099.3,5011.9,3087.4,0.0,38.12
ORD-3340,2024-07-19,2024-07-23,Standard,Corporate,Europe,Germany,Furniture,Tables,Rep_009,16,2644.57,2004.68,639.9,0.0,24.2
ORD-3341,2024-02-12,2024-02-15,Standard,Corporate,Europe,France,Technology,Computers,Rep_015,11,23155.125,14361.29,4162.82,0.05,17.98
ORD-3342,2024-03-06,2024-03-13,Express,Home Office,Latin America,Chile,Technology,Phones,Rep_012,17,6130.4875,3155.32,1224.349,0.15,19.97
ORD-3343,2024-06-19,2024-06-25,Standard,Consumer,Latin America,Brazil,Furniture,Furnishings,Rep_002,3,2592.49,1704.2,621.8029999999999,0.0,23.98
ORD-3344,2023-09-28,2023-10-01,Standard,Home Office,Latin America,Chile,Office Supplies,Paper,Rep_012,19,551.08,345.42,205.65,0.0,37.32
ORD-3345,2024-06-23,2024-06-26,Express,Corporate,North America,United States,Technology,Accessories,Rep_018,7,7146.849999999999,4007.89,1709.59,0.15,23.92
ORD-3346,2024-04-05,2024-04-10,Standard,Corporate,North America,United States,Office Supplies,Storage,Rep_016,10,858.9,602.49,256.4,0.05,29.85
ORD-3347,2024-04-30,2024-05-04,Standard,Corporate,North America,Canada,Technology,Accessories,Rep_013,11,17401.625,10852.91,3068.39,0.0,17.63
ORD-3348,2024-03-14,2024-03-16,Standard,Consumer,Europe,Spain,Office Supplies,Paper,Rep_005,15,1013.57,795.09,218.48,0.05,21.56
ORD-3349,2024-06-07,2024-06-09,Standard,Corporate,Latin America,Brazil,Office Supplies,Paper,Rep_010,15,1284.31,775.94,355.859,0.0,27.71
ORD-3350,2023-08-21,2023-08-22,Standard,Consumer,Asia Pacific,Australia,Furniture,Chairs,Rep_001,17,7054.97,4730.5,2324.47,0.1,32.95
ORD-3351,2023-07-30,2023-08-04,Standard,Home Office,Europe,United Kingdom,Office Supplies,Paper,Rep_019,19,98.46,62.09,36.37,0.05,36.94
ORD-3352,2023-11-07,2023-11-08,Express,Consumer,Europe,France,Office Supplies,Storage,Rep_008,14,229.69,149.18,80.51,0.1,35.05
ORD-3353,2023-05-11,2023-05-15,Express,Home Office,North America,Canada,Furniture,Furnishings,Rep_019,16,22552.28,15482.2,7070.08,0.0,31.35
ORD-3354,2024-06-28,2024-07-01,Express,Consumer,Europe,Germany,Furniture,Tables,Rep_017,18,22057.68,14648.46,7409.22,0.05,33.59
ORD-3355,2023-04-14,2023-04-16,Second Class,Consumer,Latin America,Argentina,Technology,Phones,Rep_020,11,19962.15,12690.97,7271.18,0.05,36.42
ORD-3356,2024-07-06,2024-07-11,Standard,Home Office,Europe,Germany,Technology,Phones,Rep_016,8,10283.900000000001,5427.43,2799.68,0.15,27.22
ORD-3357,2023-10-28,2023-10-31,Standard,Consumer,Asia Pacific,Singapore,Furniture,Tables,Rep_010,10,7467.27,4750.14,2717.14,0.1,36.39
ORD-3358,2023-11-17,2023-11-18,Express,Home Office,Latin America,Brazil,Office Supplies,Binders,Rep_020,13,136.93,97.59,39.34,0.1,28.73
ORD-3359,2024-10-16,2024-10-22,First Class,Home Office,North America,Mexico,Technology,Computers,Rep_001,17,27547.5,17509.14,4528.86,0.2,16.44
ORD-3360,2024-09-11,2024-09-16,Second Class,Home Office,Asia Pacific,Japan,Furniture,Tables,Rep_009,3,3671.226,1757.53,1493.086,0.1,40.67
ORD-3361,2023-08-06,2023-08-08,Standard,Corporate,Latin America,Chile,Office Supplies,Pens,Rep_014,16,96.86,64.53,32.33,0.1,33.38
ORD-3362,2023-09-16,2023-09-17,Standard,Corporate,Latin America,Chile,Technology,Computers,Rep_019,12,4185.64,2909.9,1275.74,0.1,30.48
ORD-3363,2024-11-08,2024-11-12,Second Class,Consumer,Asia Pacific,Australia,Technology,Copiers,Rep_004,6,13477.522500000003,6063.52,3122.476,0.05,23.17
ORD-3364,2023-04-23,2023-04-27,Express,Home Office,Asia Pacific,Japan,Technology,Computers,Rep_012,6,9024.06,6900.42,2123.63,0.15,23.53
ORD-3365,2024-02-24,2024-02-26,Express,Corporate,Europe,Germany,Technology,Phones,Rep_004,11,12718.0875,6327.93,3846.54,0.05,30.24
ORD-3366,2023-08-09,2023-08-16,First Class,Consumer,Asia Pacific,Singapore,Office Supplies,Storage,Rep_011,1,39.05,25.25,13.8,0.0,35.34
ORD-3367,2024-11-12,2024-11-19,Second Class,Consumer,Asia Pacific,China,Furniture,Chairs,Rep_003,6,2771.9640000000004,1487.41,902.818,0.0,32.57
ORD-3368,2023-04-15,2023-04-16,Standard,Consumer,Latin America,Brazil,Office Supplies,Pens,Rep_001,19,1849.14,1408.53,440.61,0.05,23.83
ORD-3369,2023-02-04,2023-02-06,Express,Corporate,Asia Pacific,Japan,Furniture,Tables,Rep_019,1,270.16,188.22,81.94,0.0,30.33
ORD-3370,2023-08-29,2023-09-01,Standard,Home Office,Europe,France,Furniture,Tables,Rep_020,15,15129.76,12080.38,3049.38,0.1,20.15
ORD-3371,2024-08-31,2024-09-02,Second Class,Consumer,Europe,Germany,Technology,Copiers,Rep_010,12,23262.6875,12149.77,6460.38,0.1,27.77
ORD-3372,2023-04-13,2023-04-18,Second Class,Home Office,Europe,Spain,Technology,Accessories,Rep_005,8,13856.53,8742.53,5114.01,0.05,36.91
ORD-3373,2023-06-23,2023-06-25,Standard,Home Office,Europe,France,Office Supplies,Paper,Rep_013,18,341.26,228.1,113.17,0.2,33.16
ORD-3374,2024-10-28,2024-10-31,Standard,Consumer,Asia Pacific,Australia,Office Supplies,Paper,Rep_003,17,1289.5220000000002,677.63,440.04799999999994,0.0,34.12
ORD-3375,2023-05-18,2023-05-20,Standard,Consumer,Asia Pacific,Australia,Office Supplies,Pens,Rep_008,3,105.71,78.28,27.43,0.1,25.95
ORD-3376,2024-05-21,2024-05-22,First Class,Corporate,Europe,Germany,Office Supplies,Pens,Rep_013,8,287.62,176.29,111.34,0.1,38.71
ORD-3377,2023-04-03,2023-04-08,Standard,Home Office,North America,United States,Office Supplies,Pens,Rep_018,13,705.04,480.31,224.73,0.15,31.87
ORD-3378,2023-07-30,2023-08-05,Standard,Consumer,Asia Pacific,Australia,Furniture,Furnishings,Rep_002,19,20462.01,15624.28,4837.73,0.0,23.64
ORD-3379,2023-01-15,2023-01-21,Standard,Consumer,Latin America,Chile,Technology,Accessories,Rep_016,15,21985.72,14862.23,7123.48,0.15,32.4
ORD-3380,2023-12-30,2024-01-02,Second Class,Consumer,Asia Pacific,Japan,Office Supplies,Paper,Rep_013,14,1365.76,885.47,480.28,0.05,35.17
ORD-3381,2023-07-02,2023-07-06,Standard,Home Office,Europe,Spain,Furniture,Tables,Rep_016,17,8517.86,5585.74,2932.13,0.05,34.42
ORD-3382,2023-12-03,2023-12-04,Standard,Consumer,Latin America,Chile,Furniture,Chairs,Rep_011,6,8871.46,5705.52,3165.94,0.1,35.69
ORD-3383,2023-08-17,2023-08-23,First Class,Home Office,Latin America,Brazil,Furniture,Bookcases,Rep_004,8,7842.0,5975.61,1866.39,0.1,23.8
ORD-3384,2023-01-05,2023-01-09,Second Class,Corporate,Europe,Germany,Technology,Phones,Rep_011,2,1539.63,1077.41,462.22,0.0,30.02
ORD-3385,2023-07-16,2023-07-23,Standard,Home Office,Latin America,Argentina,Office Supplies,Binders,Rep_017,3,197.97,141.41,56.56,0.05,28.57
ORD-3386,2023-01-16,2023-01-17,Standard,Corporate,Europe,United Kingdom,Furniture,Tables,Rep_017,18,26195.45,16933.15,9262.3,0.2,35.36
ORD-3387,2024-09-02,2024-09-05,Express,Consumer,Asia Pacific,Singapore,Office Supplies,Pens,Rep_018,15,1342.8870000000002,694.73,473.56399999999996,0.3,35.26
ORD-3388,2023-07-14,2023-07-21,Standard,Home Office,Asia Pacific,Singapore,Furniture,Tables,Rep_009,12,3969.01,2547.46,1421.55,0.1,35.82
ORD-3389,2023-12-28,2024-01-04,First Class,Corporate,North America,Canada,Office Supplies,Binders,Rep_004,11,898.59,683.1,215.49,0.1,23.98
ORD-3390,2023-08-03,2023-08-09,Standard,Consumer,Europe,France,Office Supplies,Storage,Rep_011,12,576.57,454.07,122.51,0.2,21.25
ORD-3391,2023-12-03,2023-12-05,Standard,Corporate,Latin America,Brazil,Technology,Copiers,Rep_015,18,33253.17,20036.28,13216.89,0.0,39.75
ORD-3392,2024-12-19,2024-12-23,Express,Home Office,Europe,United Kingdom,Office Supplies,Paper,Rep_006,5,221.8,139.63,82.17,0.0,37.05
ORD-3393,2023-06-15,2023-06-21,Second Class,Corporate,Latin America,Chile,Technology,Phones,Rep_010,9,3698.98,2855.57,843.41,0.2,22.8
ORD-3394,2024-05-26,2024-06-01,Standard,Home Office,North America,Mexico,Furniture,Chairs,Rep_004,19,2805.71,1863.73,941.98,0.05,33.57
ORD-3395,2023-01-19,2023-01-23,Standard,Consumer,North America,Mexico,Office Supplies,Binders,Rep_007,17,1504.97,1037.56,467.42,0.2,31.06
ORD-3396,2024-02-23,2024-02-26,Express,Consumer,Latin America,Brazil,Furniture,Tables,Rep_003,12,2016.5,1462.66,387.688,0.2,19.23
ORD-3397,2023-08-02,2023-08-07,Standard,Corporate,Asia Pacific,Japan,Office Supplies,Storage,Rep_005,11,1043.59,743.82,299.77,0.15,28.72
ORD-3398,2023-07-19,2023-07-22,Standard,Consumer,Asia Pacific,Singapore,Technology,Computers,Rep_019,18,27015.9,17942.8,9073.1,0.15,33.58
ORD-3399,2024-08-01,2024-08-02,First Class,Consumer,Asia Pacific,China,Technology,Phones,Rep_017,1,414.18,198.35,79.142,0.05,19.11
ORD-3400,2023-10-31,2023-11-02,Standard,Consumer,Europe,United Kingdom,Office Supplies,Pens,Rep_016,6,38.23,27.94,10.3,0.05,26.94
